typhoon NN --- O
, , --- O
who WP --- O
have VBP --- O
suffered VBN --- O
as IN --- O
the DT --- O
leaders NNS --- O
attempt VBP --- O
to TO --- O
assert VB --- O
control NN --- O
over IN --- O
their PRP$ --- O
own JJ --- O
patches NNS --- O
, , --- O
resulting VBG --- O
in IN --- O
uneven JJ --- O
aid NN --- O
distribution NN --- O
and CC --- O
massive JJ --- O
miscommunication NN --- O
. . --- O
<utt>
the DT --- O
national JJ --- O
government NN --- O
, , --- O
believing VBG --- O
romualdez NNP PERSON O
to TO --- O
be VB --- O
incapacitated VBN --- O
, , --- O
has VBZ --- O
taken VBN --- O
charge NN --- O
of IN --- O
almost RB --- O
everything NN --- O
, , --- O
including VBG --- O
the DT --- O
mayor NN --- O
's POS --- O
police NN --- O
force NN --- O
. . --- O
<utt>
now RB --- O
romualdez NNP PERSON O
has VBZ --- O
wrested VBN --- O
control NN --- O
of IN --- O
the DT --- O
one CD --- O
thing NN --- O
he PRP --- O
thinks VBZ --- O
he PRP --- O
can MD --- O
do VB --- O
well RB --- O
: : --- O
local JJ --- O
aid NN --- O
delivery NN --- O
. . --- O
<utt>
" IN --- O
he PRP --- O
's VBZ --- O
a DT --- O
romualdez NNP --- O
, , --- O
and CC --- O
he PRP --- O
's VBZ --- O
an DT --- O
aquino NNP --- O
, , --- O
" NNP --- O
explains VBZ --- O
aquino NNP PERSON O
's POS --- O
spokesman NN --- O
ricky NNP PERSON O
caradang NNP PERSON O
impatiently RB --- O
. . --- O
<utt>
" IN --- O
the DT --- O
mayor NN --- O
traces VBZ --- O
his PRP$ --- O
roots NNS --- O
back RB --- O
to TO --- O
mrs NNP PERSON O
marcos NNP PERSON O
, , --- O
whereas IN --- O
the DT --- O
president NN --- O
traces VBZ --- O
his PRP$ --- O
roots NNS --- O
back RB --- O
to TO --- O
senator NNP --- O
aquino NNP --- O
, , --- O
which WDT --- O
is VBZ --- O
like IN --- O
the DT --- O
whole JJ --- O
political JJ --- O
rivalry NN --- O
of IN --- O
the DT --- O
country NN --- O
. . --- O
<utt>
" NN --- O
i PRP --- O
would MD --- O
n't RB --- O
say VB --- O
they PRP --- O
're VBP --- O
friends NNS --- O
and CC --- O
they PRP --- O
're VBP --- O
obviously RB --- O
not RB --- O
allies NNS --- O
, , --- O
but CC --- O
the DT --- O
relevant JJ --- O
question NN --- O
is VBZ --- O
: : --- O
did NNP --- O
those DT --- O
political JJ --- O
differences NNS --- O
make VBP --- O
it PRP --- O
difficult JJ --- O
to TO --- O
do VB --- O
what WP --- O
had VBD --- O
to TO --- O
be VB --- O
done VBN --- O
here RB --- O
in IN --- O
tacloban NNP LOCATION O
? . --- O
<utt>
" JJ --- O
romualdez NNP PERSON O
argues VBZ --- O
that IN --- O
they PRP --- O
did VBD --- O
, , --- O
and CC --- O
claims VBZ --- O
the DT --- O
government NN --- O
is VBZ --- O
openly RB --- O
trying VBG --- O
to TO --- O
unseat VB --- O
him PRP --- O
. . --- O
<utt>
" NN --- O
he PRP --- O
really RB --- O
supports VBZ --- O
his PRP$ --- O
party NN --- O
mates VBZ --- O
more JJR --- O
than IN --- O
he PRP --- O
supports VBZ --- O
the DT --- O
opposition NN --- O
, , --- O
and CC --- O
that DT --- O
's VBZ --- O
clear JJ --- O
, , --- O
" NNP --- O
says VBZ --- O
romualdez NNP ORGANIZATION O
of IN ORGANIZATION O
aquino NNP ORGANIZATION O
. . --- O
<utt>
" NN --- O
i PRP --- O
think VBP --- O
everyone NN --- O
in IN --- O
the DT LOCATION O
philippines NNPS LOCATION O
knows VBZ --- O
that IN --- O
. . --- O
<utt>
" NN --- O
unfortunately RB --- O
, , --- O
everybody NN --- O
wants VBZ --- O
to TO --- O
be VB --- O
superman JJ --- O
, , --- O
" EX --- O
he PRP --- O
continues VBZ --- O
, , --- O
choosing VBG --- O
his PRP$ --- O
words NNS --- O
carefully RB --- O
. . --- O
<utt>
" NNS --- O
so RB --- O
everyone NN --- O
wanted VBD --- O
to TO --- O
take VB --- O
the DT --- O
helm NN --- O
and CC --- O
decide VB --- O
what WP --- O
is VBZ --- O
best RBS --- O
for IN --- O
a DT --- O
situation NN --- O
like IN --- O
this DT --- O
, , --- O
which WDT --- O
is VBZ --- O
very RB --- O
dangerous JJ --- O
. . --- O
<utt>
we PRP --- O
have VBP --- O
to TO --- O
leave VB --- O
that DT --- O
to TO --- O
professionals NNS --- O
and CC --- O
not RB --- O
politicians NNS --- O
. . --- O
<utt>
the DT --- O
little JJ --- O
expertise NN --- O
i PRP --- O
have VBP --- O
, , --- O
i PRP --- O
've VBP --- O
been VBN --- O
mayor NN --- O
for IN --- O
seven CD --- O
, , --- O
eight CD --- O
years NNS --- O
, , --- O
and CC --- O
i PRP --- O
have VBP --- O
witnessed VBN --- O
so RB --- O
many JJ --- O
different JJ --- O
earthquakes NNS --- O
, , --- O
tsunami NN --- O
warnings NNS --- O
, , --- O
typhoons NNS --- O
. . --- O
<utt>
and CC --- O
then RB --- O
you PRP --- O
have VBP --- O
somebody VBN --- O
sitting VBG --- O
there RB --- O
and CC --- O
deciding VBG --- O
, , --- O
who WP --- O
's VBZ --- O
never RB --- O
run VB --- O
a DT --- O
city NN --- O
, , --- O
who WP --- O
's VBZ --- O
never RB --- O
really RB --- O
seen VBN --- O
the DT --- O
actual JJ --- O
damage NN --- O
or CC --- O
situation NN --- O
. . --- O
<utt>
" VB --- O
their NNP --- O
already RB --- O
terse VBZ --- O
relationship NN --- O
has VBZ --- O
been VBN --- O
further RB --- O
hampered VBN --- O
by IN --- O
the DT --- O
president NN --- O
's POS --- O
decision NN --- O
to TO --- O
investigate VB --- O
romualdez NNP PERSON O
for IN --- O
allegedly RB --- O
failing VBG --- O
to TO --- O
adequately RB --- O
prepare VB --- O
his PRP$ --- O
city NN --- O
ahead RB --- O
of IN --- O
the DT --- O
disaster NN --- O
, , --- O
despite IN --- O
the DT --- O
fact NN --- O
that IN --- O
the DT --- O
mayor NN --- O
issued VBD --- O
evacuation NN --- O
orders NNS --- O
which WDT --- O
he PRP --- O
says VBZ --- O
were VBD --- O
approved VBN --- O
by IN --- O
the DT --- O
national JJ --- O
government NN --- O
. . --- O
<utt>
romualdez NNP --- O
shrugs VBD --- O
off RP --- O
the DT --- O
threat NN --- O
. . --- O
<utt>
" NN --- O
if IN --- O
you PRP --- O
start VBP --- O
the DT --- O
blame NN --- O
game NN --- O
and CC --- O
say VB --- O
, , --- O
' '' --- O
it PRP --- O
's VBZ --- O
your PRP$ --- O
fault NN --- O
, , --- O
it PRP --- O
's VBZ --- O
your PRP$ --- O
fault NN --- O
, , --- O
' '' --- O
that WDT --- O
will MD --- O
also RB --- O
discourage VB --- O
other JJ --- O
mayors NNS --- O
in IN --- O
other JJ --- O
areas NNS --- O
from IN --- O
telling VBG --- O
the DT --- O
truth NN --- O
… VBD --- O
the DT --- O
national JJ --- O
government NN --- O
did VBD --- O
not RB --- O
respond VB --- O
immediately RB --- O
. . --- O
<utt>
they PRP --- O
want VBP --- O
to TO --- O
downplay VB --- O
the DT --- O
situation NN --- O
so IN --- O
there EX --- O
's VBZ --- O
not RB --- O
too RB --- O
many JJ --- O
deaths NNS --- O
. . --- O
<utt>
that DT --- O
's VBZ --- O
why WRB --- O
his PRP$ --- O
political JJ --- O
allies NNS --- O
, , --- O
if IN --- O
you PRP --- O
investigate VBP --- O
in IN --- O
the DT --- O
other JJ --- O
towns NNS --- O
, , --- O
they PRP --- O
bury VBP --- O
them PRP --- O
[ VBZ --- O
the DT --- O
dead JJ --- O
] NN --- O
at IN --- O
random NN --- O
. . --- O
<utt>
they PRP --- O
just RB --- O
bury VB --- O
them PRP --- O
. . --- O
<utt>
without IN --- O
body NN --- O
bags NNS --- O
. . --- O
<utt>
they PRP --- O
do VBP --- O
n't RB --- O
follow VB --- O
the DT --- O
codes NNS --- O
which WDT --- O
the DT --- O
international NNP ORGANIZATION O
red NNP ORGANIZATION O
cross NNP ORGANIZATION O
imposes NNS --- O
, , --- O
so IN --- O
there EX --- O
's VBZ --- O
no DT --- O
closure NN --- O
. . --- O
<utt>
how WRB --- O
will MD --- O
you PRP --- O
know VB --- O
the DT --- O
statistics NNS --- O
? . --- O
<utt>
" NN --- O
he PRP --- O
sighs VBZ --- O
, , --- O
frustrated VBN --- O
. . --- O
<utt>
" NN --- O
i PRP --- O
do VBP --- O
n't RB --- O
want VB --- O
to TO --- O
get VB --- O
into IN --- O
issues NNS --- O
of IN --- O
politics NNS --- O
because IN --- O
it PRP --- O
brings VBZ --- O
me PRP --- O
away RB --- O
from IN --- O
my PRP$ --- O
work NN --- O
. . --- O
<utt>
i PRP --- O
just RB --- O
want VBP --- O
to TO --- O
focus VB --- O
. . --- O
<utt>
" JJ --- O
mae NNP PERSON O
mayor NNP PERSON O
, , --- O
35 CD --- O
, , --- O
a DT --- O
native JJ --- O
taclobanon NN --- O
who WP --- O
has VBZ --- O
voted VBN --- O
for IN --- O
the DT --- O
mayor NN --- O
in IN --- O
all DT --- O
three CD --- O
elections NNS --- O
, , --- O
says VBZ --- O
rivalry NN --- O
between IN --- O
aquino NNP PERSON O
and CC --- O
romualdez NNP PERSON O
is VBZ --- O
the DT --- O
last JJ --- O
thing NN --- O
anyone NN --- O
needs VBZ --- O
in IN --- O
the DT --- O
ravaged JJ --- O
city NN --- O
. . --- O
<utt>
" NN --- O
he PRP --- O
has VBZ --- O
been VBN --- O
doing VBG --- O
a DT --- O
lot NN --- O
for IN --- O
the DT --- O
people NNS --- O
of IN --- O
tacloban NNP LOCATION O
[ NNP --- O
but CC --- O
] NNP --- O
he PRP --- O
too RB --- O
has VBZ --- O
been VBN --- O
helpless JJ --- O
and CC --- O
a DT --- O
victim NN --- O
, , --- O
" NNP --- O
says VBZ --- O
the DT --- O
real-estate JJ --- O
developer NN --- O
. . --- O
<utt>
" RB --- O
as RB --- O
much JJ --- O
as IN --- O
he PRP --- O
wanted VBD --- O
to TO --- O
do VB --- O
everything NN --- O
in IN --- O
his PRP$ --- O
power NN --- O
to TO --- O
help VB --- O
his PRP$ --- O
fellow JJ --- O
taclobanon NNP --- O
, , --- O
people NNS --- O
ca MD --- O
n't RB --- O
blame VB --- O
him PRP --- O
[ VB --- O
for IN --- O
] NNP --- O
what WP --- O
nature NN --- O
brought VBD --- O
us PRP --- O
. . --- O
<utt>
" NN --- O
i PRP --- O
just RB --- O
hope VBP --- O
that IN --- O
whatever WDT --- O
happens VBZ --- O
to TO --- O
us PRP --- O
wo MD --- O
n't RB --- O
be VB --- O
mixed JJ --- O
with IN --- O
politics NNS --- O
because IN --- O
we PRP --- O
do VBP --- O
n't RB --- O
need VB --- O
it PRP --- O
now RB --- O
. . --- O
<utt>
what WP --- O
tacloban NNP LOCATION O
needs VBZ --- O
is VBZ --- O
help NN --- O
. . --- O
<utt>
" NN --- O
in IN --- O
the DT --- O
race NN --- O
to TO --- O
get VB --- O
his PRP$ --- O
city NN --- O
back RB --- O
functioning JJ --- O
, , --- O
everything NN --- O
, , --- O
it PRP --- O
seems VBZ --- O
, , --- O
is VBZ --- O
a DT --- O
fight NN --- O
. . --- O
<utt>
romualdez NNP --- O
must MD --- O
contend VB --- O
with IN --- O
the DT --- O
fact NN --- O
that IN --- O
around IN --- O
90 CD PERCENT O
% NN PERCENT O
of IN --- O
his PRP$ --- O
city NN --- O
's POS --- O
infrastructure NN --- B.dmg.prop
has VBZ --- O
been VBN --- O
partially RB --- O
or CC --- O
entirely RB --- O
destroyed VBN --- O
by IN --- O
the DT --- O
super JJ --- B.event.flood
storm NN --- I.event.flood
. . --- O
<utt>
some DT --- O
25,000 CD --- B.dmg.ppl.evac
residents NNS --- O
– JJ --- O
10 CD PERCENT O
% NN PERCENT O
of IN --- O
his PRP$ --- O
constituents NNS --- O
– VBP --- O
have VBP --- O
been VBN --- O
displaced VBN --- O
, , --- O
and CC --- O
nearly RB --- B.dmg.ppl.kill
2,000 CD --- I.dmg.ppl.kill
killed VBD --- O
, , --- O
with IN --- O
gruesome JJ --- O
reminders NNS --- O
of IN --- O
the DT --- O
tragedy NN --- O
becoming VBG --- O
ever RB --- O
more RBR --- O
apparent JJ --- O
every DT --- O
day NN --- O
: : --- O
this DT --- O
week NN --- O
a DT --- O
second JJ --- O
mass NN --- O
burial JJ --- O
site NN --- O
was VBD --- O
dug VBN --- O
to TO --- O
accommodate VB --- O
the DT --- O
growing VBG --- O
number NN --- O
of IN --- O
corpses NNS --- O
found VBN --- O
washed VBD --- O
ashore RB --- O
or CC --- O
from IN --- O
the DT --- O
mounds NNS --- O
of IN --- O
debris NN --- O
that WDT --- O
line NN --- O
the DT --- O
city NN --- O
's POS --- O
streets NNS --- O
and CC --- O
canals NNS --- O
. . --- O
<utt>
city NNP --- O
hall NN --- O
, , --- O
on IN --- O
a DT --- O
hill NN --- O
overlooking VBG --- O
the DT --- O
city NN --- O
, , --- O
is VBZ --- O
a DT --- O
devastated JJ --- O
but CC --- O
functioning VBG --- O
headquarters NNS --- O
packed VBD --- O
full JJ --- O
of IN --- O
relief NN --- O
goods NNS --- O
, , --- O
water-logged JJ --- O
office NN --- O
files NNS --- O
, , --- O
broken JJ --- O
glass NN --- O
partitions NNS --- O
and CC --- O
fetid JJ --- O
toilets NNS --- O
where WRB --- O
journalists NNS --- O
, , --- O
aid NN --- O
workers NNS --- O
, , --- O
civil JJ --- O
servants NNS --- O
and CC --- O
homeless NN --- O
locals NNS --- O
meander VBP --- O
the DT --- O
halls NNS --- O
aimlessly RB --- O
. . --- O
<utt>
romualdez NNP --- O
's POS --- O
office NN --- O
, , --- O
up RB --- O
a DT --- O
dirty JJ --- O
staircase NN --- O
on IN --- O
the DT --- O
second JJ --- O
floor NN --- O
, , --- O
is VBZ --- O
bare JJ --- O
but CC --- O
for IN --- O
a DT --- O
large JJ --- O
desk NN --- O
and CC --- O
dirtied JJ --- O
city NN --- O
flag NN --- O
. . --- O
<utt>
like IN --- O
the DT --- O
majority NN --- O
of IN --- O
his PRP$ --- O
employees NNS --- O
– VBP --- O
most JJS --- O
of IN --- O
whom WP --- O
have VBP --- O
now RB --- O
begun VBN --- O
trickling VBG --- O
back RB --- O
to TO --- O
work VB --- O
– NNP PERSON O
romualdez NNP PERSON O
was VBD --- O
almost RB --- O
washed VBN --- O
away RP --- O
by IN --- O
the DT --- O
super JJ --- O
storm NN --- O
and CC --- O
only RB --- O
survived VBN --- O
by IN --- O
clutching VBG --- O
onto IN --- O
roof JJ --- O
rafters NNS --- O
as IN --- O
the DT --- O
waters NNS --- O
rose VBD --- O
around IN --- O
him PRP --- O
. . --- O
<utt>
in IN --- O
the DT --- O
fortnight NN --- O
since IN --- O
, , --- O
he PRP --- O
has VBZ --- O
eaten VBN --- O
and CC --- O
slept JJ --- O
little JJ --- O
, , --- O
and CC --- O
admits VBZ --- O
that IN --- O
in IN --- O
the DT --- O
quiet JJ --- O
moments NNS --- O
he PRP --- O
has VBZ --- O
flashbacks NNS --- O
of IN --- O
nearly RB --- O
losing VBG --- O
his PRP$ --- O
family NN --- O
to TO --- O
the DT --- O
storm NN --- O
surge NN --- O
that WDT --- O
decimated VBD --- O
his PRP$ --- O
house NN --- O
and CC --- O
turned VBD --- O
his PRP$ --- O
city NN --- O
into IN --- O
a DT --- O
ruin NN --- O
. . --- O
<utt>
" NN --- O
when WRB --- O
something NN --- O
like IN --- O
this DT --- O
happens VBZ --- O
, , --- O
all DT --- O
you PRP --- O
do VBP --- O
is VBZ --- O
give VB --- O
assurance NN --- O
to TO --- O
the DT --- O
people NNS --- O
the DT --- O
storm NN --- O
is VBZ --- O
already RB --- O
over IN --- O
: : --- O
' POS --- O
you PRP --- O
're VBP --- O
now RB --- O
secured VBN --- O
, , --- O
we PRP --- O
're VBP --- O
here RB --- O
to TO --- O
help VB --- O
, , --- O
' '' --- O
" NNP --- O
romualdez NNP PERSON O
says VBZ --- O
as IN --- O
he PRP --- O
drives VBZ --- O
a DT --- O
minivan NN --- O
through IN --- O
the DT --- O
rubble-filled JJ --- O
streets NNS --- O
on IN --- O
the DT --- O
way NN --- O
to TO --- O
visit VB --- O
a DT --- O
community NN --- O
. . --- O
<utt>
" VB --- O
the DT --- O
first JJ --- O
thing NN --- O
you PRP --- O
have VBP --- O
to TO --- O
fix VB --- O
– NNP --- O
you PRP --- O
have VBP --- O
to TO --- O
comfort VB --- O
the DT --- O
people NNS --- O
and CC --- O
fix VB --- O
their PRP$ --- O
mindset NN --- O
. . --- O
<utt>
it PRP --- O
's VBZ --- O
[ JJ --- O
about IN --- O
] JJ --- O
bringing VBG --- O
their PRP$ --- O
hopes NNS --- O
back RB --- O
, , --- O
allowing VBG --- O
them PRP --- O
to TO --- O
dream VB --- O
again RB --- O
. . --- O
<utt>
" VB --- O
up RP --- O
to TO --- O
two CD --- O
weeks NNS --- O
ago RB --- O
, , --- O
tacloban NNP LOCATION O
was VBD --- O
a DT --- O
bustling JJ --- O
commercial JJ --- O
city NN --- O
and CC --- O
regional JJ --- O
economic JJ --- O
backbone NN --- O
, , --- O
with IN --- O
romualdez NNP PERSON O
's POS --- O
government NN --- O
winning NN --- O
awards NNS --- O
for IN --- O
transparency NN --- O
and CC --- O
good JJ --- O
governance NN --- O
. . --- O
<utt>
it PRP --- O
is VBZ --- O
perhaps RB --- O
due JJ --- O
to TO --- O
that DT --- O
former JJ --- O
buzz NN --- O
that IN --- O
the DT --- O
city NN --- O
is VBZ --- O
now RB --- O
quickly RB --- O
picking VBG --- O
up RP --- O
pace NN --- O
. . --- O
<utt>
residents NNS --- O
are VBP --- O
busy JJ --- O
rebuilding VBG --- O
their PRP$ --- O
homes NNS --- O
; : --- O
banks NNS --- O
have VBP --- O
temporarily RB --- O
reopened VBN --- O
in IN --- O
the DT --- O
kitchens NNS --- O
of IN --- O
fast-food JJ --- O
restaurants NNS --- O
; : --- O
the DT --- O
city NN --- O
market NN --- O
now RB --- O
sells VBZ --- O
bread NN --- O
, , --- O
milk NN --- O
and CC --- O
apples NNS --- O
( ( --- O
and CC --- O
sometimes RB --- O
pork VB --- O
adobo JJ --- O
); NN --- O
and CC --- O
shopkeepers NNS --- O
have VBP --- O
begun VBN --- O
drying VBG --- O
out RP --- O
their PRP$ --- O
stock NN --- O
from IN --- O
once-flooded JJ --- O
shelves NNS --- O
, , --- O
meticulously RB --- O
laying VBG --- O
out RP --- O
their PRP$ --- O
goods NNS --- O
on IN --- O
city NN --- O
centre NN --- O
pavements NNS --- O
. . --- O
<utt>
romualdez NNP --- O
's POS --- O
wife NN --- O
christina NNP PERSON O
, , --- O
a DT --- O
petite JJ --- O
ex-b-film JJ --- O
star NN --- O
with IN --- O
bleached JJ --- O
hair NN --- O
who WP --- O
owns VBZ --- O
the DT --- O
downtown JJ --- O
beauty NN --- O
salon NN --- O
where WRB --- O
the DT --- O
family NN --- O
is VBZ --- O
now RB --- O
sleeping VBG --- O
, , --- O
describes VBZ --- O
a DT --- O
man NN --- O
wholly RB --- O
dedicated VBN --- O
to TO --- O
his PRP$ --- O
job NN --- O
. . --- O
<utt>
" NN --- O
at IN --- O
first JJ --- O
he PRP --- O
was VBD --- O
n't RB --- O
even RB --- O
eating VBG --- O
– NN --- O
he PRP --- O
'd MD --- O
work VB --- O
all DT --- O
day NN --- O
and CC --- O
night NN --- O
without IN --- O
eating VBG --- O
a DT --- O
single JJ --- O
meal NN --- O
, , --- O
" NNP --- O
she PRP --- O
says VBZ --- O
in IN --- O
between IN --- O
distributing VBG --- O
relief NN --- O
goods NNS --- O
. . --- O
<utt>
" NN --- O
i PRP --- O
have VBP --- O
to TO --- O
force VB --- O
him PRP --- O
to TO --- O
eat VB --- O
. . --- O
<utt>
he PRP --- O
'll MD --- O
sleep VB --- O
at IN --- O
12 CD --- O
am VBP --- O
or CC --- O
1 CD --- O
am VBP --- O
, , --- O
and CC --- O
wake VB --- O
up RB --- O
at IN --- O
4 CD --- O
am VBP --- O
or CC --- O
5 CD --- O
am VBP --- O
, , --- O
and CC --- O
go VB --- O
the DT --- O
whole JJ --- O
day NN --- O
without IN --- O
eating VBG --- O
unless IN --- O
i PRP --- O
force VBP --- O
him PRP --- O
to TO --- O
take VB --- O
a DT --- O
break NN --- O
. . --- O
<utt>
i PRP --- O
have VBP --- O
to TO --- O
say VB --- O
to TO --- O
him PRP --- O
, , --- O
ok UH --- O
, , --- O
you PRP --- O
're VBP --- O
home NN --- O
now RB --- O
. . --- O
<utt>
relax NNP --- O
for IN --- O
a DT --- O
little JJ --- O
bit NN --- O
. . --- O
<utt>
you PRP --- O
need VBP --- O
it PRP --- O
. . --- O
<utt>
" JJ --- O
romualdez NNP PERSON O
describes NN --- O
being VBG --- O
mayor NN --- O
as IN --- O
" NN --- O
watching VBG --- O
20 CD --- O
channels NNS --- O
at IN --- O
the DT --- O
same JJ --- O
time NN --- O
" NN --- O
. . --- O
<utt>
and CC --- O
while IN --- O
he PRP --- O
says VBZ --- O
he PRP --- O
would MD --- O
" VB --- O
never RB --- O
consider VB --- O
" NNP --- O
running VBG --- O
for IN --- O
president NN --- O
, , --- O
he PRP --- O
may MD --- O
instead RB --- O
be VB --- O
grooming VBG --- O
his PRP$ --- O
only JJ --- O
son NN --- O
raymond NNP PERSON O
, , --- O
25 CD --- O
, , --- O
to TO --- O
take VB --- O
on IN --- O
the DT --- O
same JJ --- O
mayoral JJ --- O
post NN --- O
that IN --- O
both CC --- O
he PRP --- O
and CC --- O
his PRP$ --- O
father NN --- O
daniel NNP PERSON O
have VBP --- O
held VBN --- O
in IN --- O
tacloban NNP LOCATION O
. . --- O
<utt>
raymond NNP --- O
, , --- O
who WP --- O
now RB --- O
runs VBZ --- O
the DT --- O
family NN --- O
shipping VBG --- O
company NN --- O
, , --- O
says VBZ --- O
it PRP --- O
's VBZ --- O
a DT --- O
job NN --- O
everyone NN --- O
, , --- O
including VBG --- O
taclobanons NNS --- O
, , --- O
expects VBZ --- O
him PRP --- O
to TO --- O
do VB --- O
, , --- O
then RB --- O
adds VBZ --- O
with IN --- O
a DT --- O
shrug NN --- O
: : --- O
" NN --- O
i PRP --- O
do VBP --- O
n't RB --- O
know VB --- O
. . --- O
<utt>
i PRP --- O
just RB --- O
do VBP --- O
whatever WDT --- O
my PRP$ --- O
dad NN --- O
tells VBZ --- O
me PRP --- O
to TO --- O
do VB --- O
. . --- O
<utt>
" JJ --- O
romualdez NNP PERSON O
believes VBZ --- O
it PRP --- O
will MD --- O
take VB --- O
a DT --- O
year NN --- O
for IN --- O
the DT --- O
city NN --- O
to TO --- O
fully RB --- O
bounce VB --- O
back RB --- O
and CC --- O
believes VBZ --- O
that DT --- O
little JJ --- O
things NNS --- O
– VBP --- O
such JJ --- O
as IN --- O
a DT --- O
free JJ --- O
cable NN --- O
showing NN --- O
of IN --- O
manny NNP PERSON O
pacquiao NNP PERSON O
's POS --- O
boxing VBG --- O
match NN --- O
on IN --- O
sunday NNP DATE O
, , --- O
which WDT --- O
he PRP --- O
has VBZ --- O
dedicated VBN --- O
to TO --- O
the DT --- O
victims NNS --- O
of IN --- O
haiyan NNP --- O
– NNP --- O
will MD --- O
help VB --- O
boost VB --- O
morale NN --- O
. . --- O
<utt>
" IN --- O
it PRP --- O
's VBZ --- O
sad JJ --- O
, , --- O
" IN --- O
he PRP --- O
says VBZ --- O
. . --- O
<utt>
" NN --- O
i PRP --- O
almost RB --- O
died VBD --- O
. . --- O
<utt>
my PRP$ --- O
family NN --- O
almost RB --- O
died VBD --- O
. . --- O
<utt>
my PRP$ --- O
city NN --- O
is VBZ --- O
in IN --- O
ruins NNS --- O
. . --- O
<utt>
" NN --- O
this DT --- O
is VBZ --- O
my PRP$ --- O
last JJ --- O
term NN --- O
, , --- O
" CC --- O
he PRP --- O
continues VBZ --- O
. . --- O
<utt>
" NN --- O
i PRP --- O
do VBP --- O
n't RB --- O
want VB --- O
to TO --- O
leave VB --- O
my PRP$ --- O
city NN --- O
like IN --- O
this DT --- O
. . --- O
<utt>
i PRP --- O
want VBP --- O
to TO --- O
bring VB --- O
it PRP --- O
back RB --- O
to TO --- O
the DT --- O
way NN --- O
it PRP --- O
was VBD --- O
, , --- O
and CC --- O
even RB --- O
better RBR --- O
. . --- O
" VB --- O
<utt>
philippines NNS --- O
storm VBP --- O
death NN --- O
toll NN --- O
rises VBZ --- O
. . --- O
<utt>
the DT --- O
philippines NNPS LOCATION O
called VBD --- O
today NN --- O
for IN --- O
international JJ --- O
help NN --- O
as IN --- O
it PRP --- O
sought VBD --- O
to TO --- O
deal VB --- O
with IN --- O
the DT --- O
aftermath NN --- O
of IN --- O
a DT --- O
tropical JJ --- O
storm NN --- O
that WDT --- O
triggered VBD --- O
the DT --- O
deadliest JJS --- O
flooding NN --- B.event.flood
in IN --- O
the DT --- O
country NN --- O
for IN --- O
40 CD --- O
years NNS --- O
. . --- O
<utt>
at IN --- B.dmg.ppl.kill
least JJS --- I.dmg.ppl.kill
140 CD --- I.dmg.ppl.kill
people NNS --- O
were VBD --- O
confirmed VBN --- O
dead JJ --- O
and CC --- O
another DT --- O
32 CD --- O
were VBD --- O
missing VBG --- O
after IN --- O
the DT --- O
weekend NN --- B.time
flooding NN --- O
in IN --- O
and CC --- O
around IN --- O
the DT --- O
capital NN --- B.loc.focus
, , --- O
manila NNP LOCATION B.loc.focus
. . --- O
<utt>
officials NNS --- O
fear VBP --- O
further RB --- O
bad JJ --- O
weather NN --- O
could MD --- O
compound VB --- O
the DT --- O
disaster NN --- O
. . --- O
<utt>
gilbert NNP PERSON O
teodoro NNP PERSON O
, , --- O
the DT --- O
defence NN ORGANIZATION O
secretary NN --- O
, , --- O
said VBD --- O
help NN --- O
from IN --- O
foreign JJ --- O
governments NNS --- O
would MD --- O
augment VB --- O
relief JJ --- O
work NN --- O
already RB --- O
started VBN --- O
by IN --- O
the DT --- O
army NN --- O
, , --- O
police NN --- O
and CC --- O
civilian JJ --- O
volunteers NNS --- O
. . --- O
<utt>
he PRP --- O
said VBD --- O
welfare NN --- O
agencies NNS --- O
had VBD --- O
begun VBN --- O
to TO --- O
provide VB --- O
food NN --- B.resp.supply
, , --- O
medicine NN --- B.resp.supply
and CC --- O
other JJ --- O
help NN --- O
to TO --- O
more JJR --- O
than IN --- O
115,000 CD --- O
people NNS --- O
in IN --- O
government-run JJ --- O
emergency NN --- O
shelters NNS --- O
. . --- O
<utt>
it PRP --- O
is VBZ --- O
feared VBN --- O
the DT --- O
death NN --- O
toll NN --- O
could MD --- O
increase VB --- O
significantly RB --- O
as IN --- O
rescue NN --- O
workers NNS --- O
come VBP --- O
to TO --- O
terms NNS --- O
with IN --- O
the DT --- O
scale NN --- O
of IN --- O
the DT --- O
disaster NN --- O
, , --- O
which WDT --- O
happened VBD --- O
when WRB --- O
tropical JJ --- O
storm NN --- B.event.flood
ketsana NNP --- I.event.flood
tore NN --- O
through IN --- O
the DT --- O
northern JJ LOCATION B.loc.focus
philippines NNPS LOCATION I.loc.focus
on IN --- O
saturday NNP DATE B.time
. . --- O
<utt>
teodoro NNP --- O
estimated VBD --- O
that IN --- O
435,000 CD --- B.dmg.ppl.evac
people NNS --- O
had VBD --- O
been VBN --- O
displaced VBN --- O
. . --- O
<utt>
he PRP --- O
told VBD --- O
a DT --- O
press NN --- O
conference NN --- O
the DT --- O
official JJ --- O
death NN --- O
toll NN --- O
excluded VBD --- O
a DT --- O
reported VBN --- O
95 CD --- B.dmg.ppl.kill
deaths NNS --- O
in IN --- O
antipolo NNP LOCATION O
city NNP LOCATION O
, , --- O
east NN --- O
of IN --- O
manila NNP LOCATION O
, , --- O
and CC --- O
in IN --- O
marikina NNP LOCATION O
city NNP LOCATION O
and CC --- O
quezon NNP LOCATION O
city NNP LOCATION O
, , --- O
two CD --- O
of IN --- O
the DT --- O
