kilometres NNS --- O
( ( --- O
130 CD --- O
miles NNS --- O
) ) --- O
an DT --- O
hour NN --- O
, , --- O
destroying VBG --- O
flimsy NN --- O
houses NNS --- B.dmg.prop
, , --- O
tearing VBG --- O
roofs NNS --- O
off IN --- O
others NNS --- O
, , --- O
knocking VBG --- O
down RP --- O
power NN --- B.dmg.prop
poles NNS --- I.dmg.prop
and CC --- O
smashing VBG --- O
bridges NNS --- B.dmg.prop
. . --- O
<utt>
during IN --- O
a DT --- O
terrifying NN --- O
night NN --- O
, , --- O
it PRP --- O
cut VBD --- O
across JJ --- O
tacloban NNP LOCATION B.loc.focus
city NN --- I.loc.focus
and CC --- O
dozens NNS --- O
of IN --- O
other JJ --- O
communities NNS --- O
that WDT --- O
were VBD --- O
only RB --- O
just RB --- O
starting VBG --- O
to TO --- O
recover VB --- O
from IN --- O
last JJ --- B.time
year NN --- I.time
's POS --- O
catastrophic JJ --- O
super NNP --- B.event.flood
typhoon NNP --- I.event.flood
haiyan NNP --- I.event.flood
. . --- O
<utt>
a DT --- O
man NN --- O
walks VBZ --- O
past JJ --- O
homes NNS --- O
destroyed VBN --- O
by IN --- O
typhoon NN --- B.event.flood
hagupit NNP --- I.event.flood
in IN --- O
tacloban NNP LOCATION B.loc.focus
, , --- O
central JJ LOCATION B.loc.supp
philippines NNPS LOCATION I.loc.supp
on IN --- O
december NNP DATE B.time
7 CD DATE I.time
, , DATE I.time
2014 CD DATE I.time
©lito NN --- O
bagunas NNP --- O
( ( --- O
afp NNP --- O
) ) --- O
" IN --- O
we PRP --- O
were VBD --- O
on IN --- O
edge NN --- O
the DT --- O
entire JJ --- O
night NN --- O
because IN --- O
the DT --- O
winds NNS --- O
were VBD --- O
so RB --- O
strong JJ --- O
. . --- O
<utt>
we PRP --- O
could MD --- O
see VB --- O
roofs JJ --- O
flying VBG --- O
, , --- O
" $ --- O
39 CD --- O
- : --- O
year-old JJ --- O
peanut NN --- O
vendor NN --- O
and CC --- O
haiyan NNP --- O
survivor VBP --- O
vicente NNP PERSON O
roquero NNP PERSON O
told VBD --- O
afp NNP --- O
at IN --- O
an DT --- O
evacuation NN --- O
centre NN --- O
in IN --- O
tacloban NNP LOCATION O
on IN --- O
leyte NNP LOCATION O
island NN --- O
. . --- O
<utt>
haiyan NNP --- B.event.flood
's POS --- O
monster NN --- O
winds NNS --- O
and CC --- O
tsunami-like JJ --- B.event.flood
storm NN --- I.event.flood
surges VBZ --- I.event.flood
claimed VBD --- O
more JJR --- B.dmg.ppl.kill
than IN --- I.dmg.ppl.kill
7,350 CD --- I.dmg.ppl.kill
lives NNS --- O
, , --- O
and CC --- O
left VBD --- O
more JJR --- O
than IN --- O
one CD --- O
million CD --- O
people NNS --- O
on IN --- O
central JJ --- B.loc.focus
philippine NNP LOCATION I.loc.focus
islands NNS --- I.loc.focus
in IN --- O
need NN --- O
of IN --- O
new JJ --- O
and CC --- O
safe JJ --- O
homes NNS --- O
. . --- O
<utt>
hagupit NNP --- B.event.flood
, , --- O
which WDT --- O
was VBD --- O
due JJ --- O
to TO --- O
take VB --- O
three CD --- B.time
days NNS --- I.time
to TO --- O
cut VB --- O
across IN --- O
the DT LOCATION O
philippines NNPS LOCATION B.loc.focus
, , --- O
did VBD --- O
not RB --- O
generate VB --- O
the DT --- O
massive JJ --- O
storm NN --- O
surges VBZ --- O
that IN --- O
claimed VBD --- O
so RB --- O
many JJ --- O
lives NNS --- O
last JJ --- O
year NN --- O
in IN --- O
the DT --- O
central JJ LOCATION O
philippines NNPS LOCATION O
. . --- O
<utt>
mass NNP --- O
evacuations NNS --- O
before IN --- O
it PRP --- O
arrived VBD --- O
also RB --- O
helped VBN --- O
to TO --- O
ensure VB --- O
there EX --- O
was VBD --- O
no DT --- O
repeat NN --- O
of IN --- O
the DT --- O
mass NN --- O
casualties NNS --- O
in IN --- O
the DT --- O
areas NNS --- O
devastated VBN --- O
by IN --- O
haiyan NNP --- O
. . --- O
<utt>
" NN --- O
there EX --- O
is VBZ --- O
a DT --- O
collective JJ --- O
sigh NN --- O
of IN --- O
relief NN --- O
, , --- O
" NNP --- O
jerry NNP PERSON O
yaokasin NNP PERSON O
, , --- O
vice NN --- O
mayor NN --- O
of IN --- O
tacloban NNP LOCATION O
, , --- O
a DT --- O
city NN --- O
of IN --- O
220,000 CD --- O
people NNS --- O
that WDT --- O
was VBD --- O
one CD --- O
of IN --- O
the DT --- O
worst-hit NN --- O
last JJ --- O
year NN --- O
, , --- O
told VBD --- O
afp NNP --- O
" NNP --- O
the DT --- O
initial JJ --- O
assessment NN --- O
is VBZ --- O
that IN --- O
there EX --- O
are VBP --- O
no DT --- O
casualties NNS --- O
. . --- O
<utt>
we PRP --- O
were VBD --- O
better RB --- O
prepared VBN --- O
... : --- O
up RB --- B.dmg.ppl.evac
to TO --- I.dmg.ppl.evac
50,000 CD --- I.dmg.ppl.evac
people NNS --- O
were VBD --- O
packed VBN --- O
in IN --- O
evacuation NN --- O
centres NNS --- O
. . --- O
<utt>
" NNS --- O
but CC --- O
many JJ --- O
people NNS --- O
-- : --- O
who WP --- O
have VBP --- O
since IN --- O
haiyan NNP PERSON O
lived VBD --- O
in IN --- O
tents NNS --- O
, , --- O
temporary JJ --- O
shelters NNS --- O
and CC --- O
shanty JJ --- O
homes NNS --- O
-- : --- O
again RB --- O
faced VBD --- O
the DT --- O
trauma NN --- O
of IN --- O
losing VBG --- O
their PRP$ --- O
homes NNS --- O
. . --- O
<utt>
" VB --- O
the DT --- O
temporary JJ --- O
houses NNS --- B.dmg.prop
destroyed VBN --- O
by IN --- O
the DT --- O
typhoon NN --- B.event.flood
is VBZ --- O
our PRP$ --- O
big JJ --- O
problem NN --- O
right NN --- O
now RB --- O
... : --- O
our PRP$ --- O
biggest JJS --- O
challenge NN --- O
is VBZ --- O
how WRB --- O
to TO --- O
provide VB --- O
for IN --- O
those DT --- O
who WP --- O
were VBD --- O
displaced VBN --- O
because IN --- O
of IN --- O
that DT --- O
, , --- O
" FW --- O
yaokasin NNP PERSON O
said VBD --- O
. . --- O
<utt>
after IN --- O
losing VBG --- O
her PRP$ --- O
coastal JJ --- O
shanty NN --- O
home NN --- O
to TO --- O
the DT --- O
storm NN --- B.event.flood
surges VBZ --- I.event.flood
of IN --- O
haiyan NNP --- B.event.flood
, , --- O
maria NNP PERSON O
anna NNP PERSON O
alvarez NNP PERSON O
, , --- O
34 CD --- O
, , --- O
had VBD --- O
been VBN --- O
barely RB --- O
surviving VBG --- O
-- : --- O
living VBG --- O
with IN --- O
a DT --- O
dozen NN --- O
other JJ --- O
relatives NNS --- O
on IN --- O
the DT --- O
outskirts NNS --- O
of IN --- O
tacloban NNP LOCATION O
in IN --- O
a DT --- O
tent NN --- O
provided VBN --- O
by IN --- O
an DT --- O
aid NN --- O
agency NN --- O
. . --- O
<utt>
she PRP --- O
returned VBD --- O
from IN --- O
an DT --- O
evacuation NN --- O
centre NN --- O
on IN --- O
sunday NNP DATE O
morning NN TIME O
to TO --- O
see VB --- O
the DT --- O
tent NN --- O
, , --- O
and CC --- O
those DT --- O
of IN --- O
300 CD --- O
other JJ --- O
families NNS --- O
living VBG --- O
nearby RB --- O
, , --- O
destroyed VBD --- O
. . --- O
<utt>
" IN --- O
we PRP --- O
were VBD --- O
hoping VBG --- O
for IN --- O
a DT --- O
merry NN --- O
christmas NNP --- O
... : --- O
but CC --- O
it PRP --- O
looks VBZ --- O
like IN --- O
that DT --- O
wish NN --- O
wo MD --- O
n't RB --- O
come VB --- O
true JJ --- O
, , --- O
" NNP --- O
alvarez NNP PERSON O
said VBD --- O
. . --- O
<utt>
" NN --- O
nothing NN --- O
was VBD --- O
left VBN --- O
of IN --- O
our PRP$ --- O
place NN --- O
, , --- O
but CC --- O
we PRP --- O
have VBP --- O
no DT --- O
choice NN --- O
but CC --- O
to TO --- O
be VB --- O
resilient JJ --- O
... : --- O
the DT --- O
important JJ --- O
thing NN --- O
is VBZ --- O
we PRP --- O
're VBP --- O
alive JJ --- O
. . --- O
<utt>
" JJ --- O
tereso NNP PERSON O
sano NNP PERSON O
, , --- O
a DT --- O
42 CD --- O
- : --- O
year-old JJ --- O
unemployed JJ --- O
driver NN --- O
, , --- O
said VBD --- O
he PRP --- O
would MD --- O
start VB --- O
rebuilding VBG --- O
the DT --- O
home NN --- O
nearby RB --- O
he PRP --- O
shared VBD --- O
with IN --- O
seven CD --- O
others NNS --- O
as RB --- O
soon RB --- O
as IN --- O
the DT --- O
winds NNS --- O
subsided VBD --- O
. . --- O
<utt>
" IN --- O
it PRP --- O
's VBZ --- O
a DT --- O
difficult JJ --- O
feeling NN --- O
, , --- O
knowing VBG --- O
you PRP --- O
do VBP --- O
n't RB --- O
have VB --- O
a DT --- O
roof NN --- O
above IN --- O
your PRP$ --- O
head NN --- O
, , --- O
" NNP --- O
sano NNP PERSON O
told VBD --- O
afp NNP ORGANIZATION O
. . --- O
<utt>
typhoon NNP --- B.event.flood
hagupit NNP --- I.event.flood
hit VBD --- O
the DT --- O
central JJ LOCATION B.loc.focus
philippines NNPS LOCATION I.loc.focus
late RB --- O
on IN --- O
saturday NNP DATE B.time
with IN --- O
gusts NNS --- O
of IN --- O
210 CD --- O
kilometres NNS --- O
( ( --- O
130 CD --- O
miles NNS --- O
) ) --- O
an DT --- O
hour NN --- O
a DT --- O
man NN --- O
climbs VBZ --- O
on IN --- O
top NN --- O
of IN --- O
his PRP$ --- O
damaged VBN --- O
house NN --- O
in IN --- O
tacloban NNP LOCATION O
, , --- O
central JJ LOCATION O
philippines NNPS LOCATION O
on IN --- O
december NNP DATE O
7 CD DATE O
, , DATE O
2014 CD DATE O
after IN --- O
typhoon NN --- O
hagupit NNP --- O
sent VBD --- O
waves NNS --- O
tore IN --- O
apart JJ --- O
homes NNS --- O
and CC --- O
sent VBD --- O
waves NNS --- O
crashing VBG --- O
through IN --- O
coastal JJ --- O
communities NNS --- O
©marlon VBP --- O
tano NNP --- O
( ( --- O
afp NNP --- O
) ) --- O
<utt>
bullit NNP --- O
marquez NNP PERSON O
on IN --- O
typhoon NN --- O
haiyan NNP --- O
: : --- O
' '' --- O
everything NNP --- O
was VBD --- O
levelled VBN --- O
to TO --- O
the DT --- O
ground NN --- O
' POS --- O
world NNP --- O
news NN --- O
the DT --- O
guardian NNP --- O
. . --- O
<utt>
days NNS --- O
before IN --- O
haiyan NNP PERSON B.event.flood
hit VBD --- O
, , --- O
the DT --- O
news NN --- O
had VBD --- O
already RB --- O
been VBN --- O
broadcast VBN --- O
that IN --- O
a DT --- O
super-typhoon NN --- B.event.flood
was VBD --- O
brewing VBG --- O
in IN --- O
the DT --- O
pacific NNP LOCATION O
and CC --- O
that IN --- O
it PRP --- O
would MD --- O
hit VB --- O
the DT --- O
central JJ --- B.loc.focus
philippines NNPS LOCATION I.loc.focus
. . --- O
<utt>
on IN --- O
the DT --- O
day NN --- O
itself PRP --- O
, , --- O
all DT --- O
broadcasts NNS --- O
ground VBP --- O
to TO --- O
a DT --- O
halt NN --- O
, , --- O
so IN --- O
i PRP --- O
knew VBD --- O
it PRP --- O
was VBD --- O
serious JJ --- O
. . --- O
<utt>
there EX --- O
was VBD --- O
no DT --- O
contact NN --- O
at IN --- O
all DT --- O
with IN --- O
people NNS --- O
in IN --- O
tacloban NNP LOCATION O
and CC --- O
samar NNP PERSON O
; : --- O
the DT --- O
only JJ --- O
reports NNS --- O
that WDT --- O
trickled VBD --- O
in IN --- O
were VBD --- O
from IN --- O
cebu NNP LOCATION O
and CC --- O
bicol NNP LOCATION O
. . --- O
<utt>
i PRP --- O
decided VBD --- O
to TO --- O
get VB --- O
a DT --- O
flight NN --- O
down RP --- O
to TO --- O
tacloban VB LOCATION O
with IN --- O
the DT --- O
philippine NNP --- O
air NN --- O
force NN --- O
. . --- O
<utt>
when WRB --- O
we PRP --- O
landed VBD --- O
, , --- O
there EX --- O
was VBD --- O
only RB --- O
an DT --- O
hour NN --- O
of IN --- O
light NN --- O
left NN --- O
, , --- O
so IN --- O
i PRP --- O
stayed VBD --- O
near IN --- O
the DT --- O
airport NN --- O
. . --- O
<utt>
i PRP --- O
asked VBD --- O
survivors NNS --- O
where WRB --- O
the DT --- O
casualties NNS --- O
were VBD --- O
. . --- O
<utt>
they PRP --- O
immediately RB --- O
pointed VBD --- O
to TO --- O
the DT --- O
chapel NN --- O
behind IN --- O
the DT --- O
destroyed JJ --- O
national NNP ORGANIZATION B.dmg.prop
police NNP ORGANIZATION I.dmg.prop
building NN --- I.dmg.prop
. . --- O
<utt>
when WRB --- O
i PRP --- O
got VBD --- O
there RB --- O
, , --- O
i PRP --- O
saw VBD --- O
bodies NNS --- O
of IN --- O
children NNS --- O
and CC --- O
adults NNS --- O
wrapped VBD --- O
in IN --- O
blankets NNS --- O
, , --- O
only RB --- O
their PRP$ --- O
feet NNS --- O
exposed VBN --- O
. . --- O
<utt>
a DT --- O
black JJ --- O
cross NN --- O
was VBD --- O
a DT --- O
silent JJ --- O
testament NN --- O
to TO --- O
the DT --- O
catastrophe NN --- O
. . --- O
<utt>
it PRP --- O
was VBD --- O
too RB --- O
much JJ --- O
to TO --- O
bear VB --- O
and CC --- O
i PRP --- O
ran VBD --- O
out RP --- O
. . --- O
<utt>
outside IN --- O
, , --- O
i PRP --- O
saw VBD --- O
a DT --- O
six-storey JJ --- O
water NN --- O
tower NN --- O
. . --- O
<utt>
i PRP --- O
climbed VBD --- O
it PRP --- O
and CC --- O
took VBD --- O
360 CD --- O
- : --- O
degree NN --- O
photos NNS --- O
of IN --- O
the DT --- O
devastation NN --- O
. . --- O
<utt>
those DT --- O
were VBD --- O
my PRP$ --- O
first JJ --- O
pictures NNS --- O
. . --- O
<utt>
i PRP --- O
went VBD --- O
back RB --- O
to TO --- O
the DT --- O
airport NN --- O
and CC --- O
managed VBD --- O
to TO --- O
find VB --- O
a DT --- O
building NN --- O
still RB --- O
standing VBG --- O
, , --- O
which WDT --- O
was VBD --- O
to TO --- O
be VB --- O
where WRB --- O
i PRP --- O
lived VBD --- O
with IN --- O
airport NN --- O
traffic NN --- O
controllers NNS --- O
and CC --- O
their PRP$ --- O
relatives NNS --- O
for IN --- O
eight CD --- O
days NNS --- O
. . --- O
<utt>
the DT --- O
next JJ --- O
day NN --- O
, , --- O
i PRP --- O
ventured VBD --- O
into IN --- O
the DT --- O
city NN --- O
, , --- O
walking VBG --- O
and CC --- O
hitching VBG --- O
rides NNS --- O
. . --- O
<utt>
it PRP --- O
was VBD --- O
still RB --- O
raining VBG --- O
, , --- O
and CC --- O
a DT --- O
couple NN --- O
of IN --- O
miles NNS --- O
from IN --- O
the DT --- O
airport NN --- O
i PRP --- O
saw VBD --- O
a DT --- O
lot NN --- O
of IN --- O
bodies NNS --- O
lying VBG --- O
along IN --- O
the DT --- O
road NN --- O
. . --- O
<utt>
driving VBG --- O
down RP --- O
a DT --- O
long JJ --- O
stretch NN --- O
of IN --- O
coast NN --- O
, , --- O
i PRP --- O
did VBD --- O
n't RB --- O
see VB --- O
a DT --- O
single JJ --- O
building NN --- O
. . --- O
<utt>
everything NN --- O
was VBD --- O
levelled VBN --- O
to TO --- O
the DT --- O
ground NN --- O
. . --- O
<utt>
and CC --- O
there EX --- O
were VBD --- O
more JJR --- O
bodies NNS --- O
among IN --- O
the DT --- O
debris NN --- O
and CC --- O
floating NN --- O
in IN --- O
the DT --- O
water NN --- O
between IN --- O
cars NNS --- O
. . --- O
<utt>
survivors NNS --- O
streamed VBD --- O
back RB --- O
to TO --- O
the DT --- O
airport NN --- O
, , --- O
hoping VBG --- O
to TO --- O
board NN --- O
mercy NN --- O
flights NNS --- O
. . --- O
<utt>
the DT --- O
next JJ --- O
day NN --- O
, , --- O
i PRP --- O
saw VBD --- O
a DT --- O
woman NN --- O
in IN --- O
labour NN --- O
on IN --- O
a DT --- O
stretcher NN --- O
and CC --- O
i PRP --- O
followed VBD --- O
her PRP --- O
into IN --- O
a DT --- O
temporary JJ --- O
" NN --- O
delivery NN --- O
room NN --- O
" NN --- O
. . --- O
<utt>
there EX --- O
, , --- O
another DT --- O
mother NN --- O
was VBD --- O
lying VBG --- O
on IN --- O
the DT --- O
cement NN --- O
floor NN --- O
full JJ --- O
of IN --- O
debris NN --- O
, , --- O
having VBG --- O
just RB --- O
given VBN --- O
birth NN --- O
to TO --- O
a DT --- O
baby NN --- O
girl NN --- O
. . --- O
<utt>
it PRP --- O
was VBD --- O
heartwarming VBG --- O
to TO --- O
see VB --- O
new JJ --- O
life NN --- O
coming VBG --- O
into IN --- O
the DT --- O
world NN --- O
. . --- O
<utt>
outside JJ --- O
, , --- O
people NNS --- O
were VBD --- O
screaming VBG --- O
to TO --- O
get VB --- O
inside IN --- O
the DT --- O
makeshift NN --- O
hospital NN --- O
for IN --- O
treatment NN --- O
, , --- O
food NN --- O
and CC --- O
water NN --- O
. . --- O
<utt>
everybody NN --- O
was VBD --- O
dazed VBN --- O
, , --- O
their PRP$ --- O
faces VBZ --- O
riven VBN --- O
with IN --- O
anxiety NN --- O
. . --- O
<utt>
a DT --- O
woman NN --- O
noticed VBN --- O
my PRP$ --- O
half-full JJ --- O
bottle NN --- O
of IN --- O
water NN --- O
and CC --- O
begged VBD --- O
me PRP --- O
to TO --- O
have VB --- O
it PRP --- O
all DT --- O
. . --- O
<utt>
without IN --- O
a DT --- O
word NN --- O
, , --- O
i PRP --- O
handed VBD --- O
it PRP --- O
to TO --- O
her PRP --- O
. . --- O
<utt>
later RB --- O
that DT --- O
day NN --- O
, , --- O
i PRP --- O
was VBD --- O
with IN --- O
a DT --- O
colleague NN --- O
waiting VBG --- O
to TO --- O
try VB --- O
to TO --- O
do VB --- O
some DT --- O
aerial JJ --- O
shots NNS --- O
. . --- O
<utt>
i PRP --- O
was VBD --- O
lucky JJ --- O
enough RB --- O
to TO --- O
bump VB --- O
into IN --- O
the DT --- O
secretary NN --- O
of IN --- O
defence NN --- O
, , --- O
voltaire NNP PERSON O
gazmin NNP PERSON O
, , --- O
whom WP --- O
i PRP --- O
've VBP --- O
known VBN --- O
for IN --- O
20 CD --- O
years NNS --- O
, , --- O
and CC --- O
the DT --- O
secretary NN --- O
of IN --- O
social JJ --- O
work NN --- O
and CC --- O
development NN --- O
corazon NNP ORGANIZATION O
" NNP ORGANIZATION O
dinky NNP ORGANIZATION O
" NNP ORGANIZATION O
soliman NNP ORGANIZATION O
. . --- O
<utt>
up RB --- O
in IN --- O
their PRP$ --- O
chopper NN --- O
, , --- O
we PRP --- O
saw VBD --- O
more JJR --- O
and CC --- O
more JJR --- O
destruction NN --- O
. . --- O
<utt>
landscapes NNS --- O
that WDT --- O
used VBD --- O
to TO --- O
be VB --- O
lush JJ --- O
and CC --- O
green JJ --- O
were VBD --- O
now RB --- O
brown VBN --- O
. . --- O
<utt>
toppled VBN --- O
coconut NN --- O
palms NNS --- O
dotted VBD --- O
the DT --- O
mountains NNS --- O
like IN --- O
thousands NNS --- O
of IN --- O
arrows NNS --- O
released VBN --- O
from IN --- O
the DT --- O
sky NN --- O
. . --- O
<utt>
as IN --- O
the DT --- O
helicopter NN --- O
hovered VBD --- O
above IN --- O
our PRP$ --- O
destination NN --- O
, , --- O
guiuan NNP LOCATION B.loc.focus
, , --- O
in IN --- O
eastern NNP LOCATION B.loc.supp
samar NNP LOCATION I.loc.supp
province NN --- I.loc.supp
, , --- O
we PRP --- O
saw VBD --- O
the DT --- O
whole JJ --- O
town NN --- O
was VBD --- O
ruined VBN --- O
. . --- O
<utt>
it PRP --- O
was VBD --- O
only RB --- O
then RB --- O
i PRP --- O
realised VBD --- O
the DT --- O
huge JJ --- O
scale NN --- O
of IN --- O
haiyan NNP --- O
and CC --- O
that IN --- O
man NN --- O
cannot VBZ --- O
hope NN --- O
to TO --- O
compete VB --- O
with IN --- O
nature NN --- O
. . --- O
<utt>
in IN --- O
guiuan NNP --- O
, , --- O
gazmin NNP PERSON O
and CC --- O
soliman NNP PERSON O
rescued VBD --- O
a DT --- O
mother NN --- O
and CC --- O
child NN --- O
and CC --- O
an DT --- O
elderly JJ --- O
man NN --- O
, , --- O
who WP --- O
all DT --- O
boarded VBD --- O
our PRP$ --- O
chopper NN --- O
. . --- O
<utt>
as RB --- O
soon RB --- O
as IN --- O
we PRP --- O
were VBD --- O
airborne JJ --- O
, , --- O
tears NNS --- O
streamed VBD --- O
down IN --- O
the DT --- O
woman NN --- O
's POS --- O
face NN --- O
as IN --- O
she PRP --- O
hugged VBD --- O
her PRP --- O
baby NN --- O
. . --- O
<utt>
it PRP --- O
was VBD --- O
such JJ --- O
a DT --- O
relief NN --- O
for IN --- O
her PRP$ --- O
to TO --- O
leave VB --- O
that DT --- O
place NN --- O
. . --- O
<utt>
another DT --- O
day NN --- O
, , --- O
while IN --- O
i PRP --- O
was VBD --- O
taking VBG --- O
more JJR --- O
photographs NNS --- O
up RB --- O
on IN --- O
the DT --- O
water NN --- O
tower NN --- O
, , --- O
a DT --- O
group NN --- O
of IN --- O
a DT --- O
dozen NN --- O
children NNS --- O
accompanied VBN --- O
by IN --- O
only RB --- O
two CD --- O
adults NNS --- O
approached VBD --- O
me PRP --- O
. . --- O
<utt>
they PRP --- O
began VBD --- O
to TO --- O
cry VB --- O
and CC --- O
begged VB --- O
me PRP --- O
to TO --- O
get VB --- O
help NN --- O
from IN --- O
social JJ --- O
workers NNS --- O
. . --- O
<utt>
thirty NNP --- O
armed VBD --- O
men NNS --- O
had VBD --- O
stormed VBN --- O
their PRP$ --- O
village NN --- O
, , --- O
so IN --- O
their PRP$ --- O
parents NNS --- O
had VBD --- O
sent VBN --- O
them PRP --- O
to TO --- O
the DT --- O
city NN --- O
to TO --- O
seek VB --- O
help NN --- O
, , --- O
afraid VB --- O
what WP --- O
might MD --- O
happen VB --- O
if IN --- O
they PRP --- O
stayed VBD --- O
behind NN --- O
. . --- O
<utt>
they PRP --- O
had VBD --- O
hiked VBN --- O
for IN --- O
hours NNS --- O
overnight JJ --- O
and CC --- O
ended VBD --- O
up RB --- O
by IN --- O
the DT --- O
airport NN --- O
at IN --- O
daybreak NN --- O
, , --- O
with IN --- O
no DT --- O
food NN --- O
and CC --- O
water NN --- O
. . --- O
<utt>
i PRP --- O
gave VBD --- O
them PRP --- O
my PRP$ --- O
provisions NNS --- O
of IN --- O
a DT --- O
bottle NN --- O
of IN --- O
water NN --- O
and CC --- O
biscuits NNS --- O
. . --- O
<utt>
in IN --- O
front NN --- O
of IN --- O
me PRP --- O
, , --- O
they PRP --- O
shared VBD --- O
the DT --- O
biscuits NNS --- O
and CC --- O
took VBD --- O
turns NNS --- O
to TO --- O
sip VB --- O
the DT --- O
water NN --- O
. . --- O
<utt>
since IN --- O
then RB --- O
, , --- O
many JJ --- O
days NNS --- O
have VBP --- O
passed VBN --- O
with IN --- O
people NNS --- O
trying VBG --- O
to TO --- O
pick VB --- O
up RP --- O
the DT --- O
pieces NNS --- O
, , --- O
living VBG --- O
among IN --- O
the DT --- O
debris NN --- O
and CC --- O
in IN --- O
the DT --- O
rain NN --- O
with IN --- O
no DT --- O
food NN --- O
and CC --- O
water NN --- O
, , --- O
as IN --- O
dead JJ --- O
bodies NNS --- O
lie VBP --- O
unclaimed JJ --- O
. . --- O
<utt>
the DT --- O
repercussions NNS --- O
are VBP --- O
still RB --- O
sinking VBG --- O
in IN --- O
. . --- O
<utt>
thousands NNS --- O
affected VBD --- O
, , --- O
2 CD --- B.dmg.ppl.kill
dead JJ --- O
amid IN --- O
ilocos NNP --- B.loc.focus
rains NNS --- B.event.flood
. . --- O
<utt>
cagayan NNP --- O
valley NNP --- O
, , --- O
philippines NNP LOCATION O
( ( --- O
updated NNP --- O
) ) --- O
– VBP --- O
two CD --- B.dmg.ppl.kill
were VBD --- O
reported VBN --- O
dead JJ --- O
in IN --- O
ilocos NNP LOCATION B.loc.focus
sur NNP LOCATION I.loc.focus
as IN --- O
heavy JJ --- O
rains NNS --- B.event.flood
brought VBN --- O
by IN --- O
the DT --- O
southwest NN --- O
monsoon NN --- B.event.flood
( ( --- O
habagat NN --- O
) ) --- O
continue VBP --- O
to TO --- O
pour VB --- O
in IN --- O
the DT --- O
ilocos NNP --- O
and CC --- O
cordillera NNP LOCATION O
regions NNS --- O
. . --- O
<utt>
ilocos NNP ORGANIZATION O
sur NNP ORGANIZATION O
provincial NNP ORGANIZATION O
disaster NNP ORGANIZATION O
risk NNP ORGANIZATION O
reduction NNP ORGANIZATION O
management NNP ORGANIZATION O
council NNP ORGANIZATION O
coordinator NNP --- O
john NNP PERSON O
lorde NNP PERSON O
confirmed VBD --- O
that IN --- O
two CD --- B.dmg.ppl.kill
, , --- O
both DT --- O
male NN --- O
, , --- O
were VBD --- O
reported VBN --- O
dead JJ --- O
in IN --- O
different JJ --- O
incidents NNS --- O
. . --- O
<utt>
in IN --- O
candon NNP LOCATION O
city NNP LOCATION O
, , --- O
a DT --- O
singaporean-flagged JJ --- O
vessel NN --- O
ran VBD --- O
aground RB --- O
off IN --- O
the DT --- O
shores NNS --- O
on IN --- O
friday NNP DATE O
, , DATE O
july NNP DATE O
17 CD DATE O
. . --- O
<utt>
one CD --- O
of IN --- O
its PRP$ --- O
crew NN --- O
members NNS --- O
was VBD --- O
killed VBN --- O
. . --- O
<utt>
lorde NNP PERSON O
told VBD --- O
rappler NNP --- O
though IN --- O
a DT --- O
phone NN --- O
interview NN --- O
that IN --- O
its PRP$ --- O
21 CD --- O
crew NN --- O
members NNS --- O
, , --- O
all DT --- O
filipinos NNP --- O
, , --- O
were VBD --- O
rescued VBN --- O
, , --- O
but CC --- O
chief NNP --- O
officer NNP --- O
henry NNP PERSON O
liboon NNP PERSON O
reportedly RB --- O
died VBD --- O
of IN --- O
a DT --- O
heart NN --- O
attack NN --- O
while IN --- O
the DT --- O
vessel NN --- O
was VBD --- O
in IN --- O
trouble NN --- O
. . --- O
<utt>
the DT --- O
cargo NN --- O
vessel NN --- O
, , --- O
identified VBN --- O
as IN --- O
mv NNP --- O
alam NNP PERSON O
manis NNP PERSON O
, , --- O
was VBD --- O
set VBN --- O
to TO --- O
transport VB --- O
nickel RB --- O
ore RB --- O
to TO --- O
china NNP LOCATION O
. . --- O
<utt>
a DT --- O
report NN --- O
of IN --- O
the DT --- O
ilocos NNP ORGANIZATION O
region NNP ORGANIZATION O
office NNP ORGANIZATION O
of IN ORGANIZATION O
the DT ORGANIZATION O
civil NNP ORGANIZATION O
defense NNP ORGANIZATION O
( ( ORGANIZATION O
ocd NNP ORGANIZATION O
) ) --- O
on IN --- O
saturday NNP DATE O
, , DATE O
july NNP DATE O
18 CD DATE O
, , --- O
said VBD --- O
a DT --- O
singaporean NNP --- O
tugboat NN --- O
identified VBD --- O
as IN --- O
mt NNP ORGANIZATION O
salvis NNP ORGANIZATION O
count NNP ORGANIZATION O
came VBD --- O
to TO --- O
rescue VB --- O
its PRP$ --- O
crew NN --- O
. . --- O
<utt>
the DT --- O
seacraft NN --- O
, , --- O
according VBG --- O
to TO --- O
lorde NNP PERSON O
, , --- O
came VBD --- O
from IN --- O
dinagat NNP LOCATION O
island NNP LOCATION O
in IN --- O
surigao NNP LOCATION O
province NN --- O
. . --- O
<utt>
the DT --- O
philippine NNP ORGANIZATION O
coast NNP ORGANIZATION O
guard NNP ORGANIZATION O
( ( --- O
pcg NNP --- O
) ) --- O
said VBD --- O
there EX --- O
are VBP --- O
no DT --- O
signs NNS --- O
of IN --- O
oil NN --- O
spill NN --- O
around IN --- O
the DT --- O
distressed JJ --- O
vessel NN --- O
but CC --- O
they PRP --- O
already RB --- O
placed VBD --- O
oil NN --- O
spill NN --- O
boom NN --- O
equipment NN --- O
" NN --- O
to TO --- O
prevent VB --- O
possibility NN --- O
of IN --- O
